1.1288631043124372e-14,-1.1288631043118999e-14
3.8310282408785094e-21,-3.614867421976666e-21
3.795129744084718e-21,-3.58323897632897e-21
3.759393784793188e-21,-3.551675162670931e-21
3.724046673812414e-21,-3.520315586369069e-21
3.6888135333794965e-21,-3.48901436605174e-21
3.653776291809901e-21,-3.4578646251767035e-21
3.61940009684429e-21,-3.427159617456954e-21
3.585429504767878e-21,-3.396727241786184e-21
3.551599991957274e-21,-3.3663896946541905e-21
3.517647034789089e-21,-3.3359691725507676e-21
3.4837391000881635e-21,-3.3056083896062522e-21
3.450694301583792e-21,-3.2759188867655897e-21
3.418405501211854e-21,-3.2468162108684428e-21
3.3867234888146367e-21,-3.2181845408075383e-21
3.3554990542344183e-21,-3.189908055475605e-21
3.3245829873134823e-21,-3.1618709337653676e-21
3.2938260778941115e-21,-3.1339573545695553e-21
3.2630791158185906e-21,-3.106051496780894e-21
3.232192890929198e-21,-3.078037539292112e-21
3.2010181930682185e-21,-3.049799660995935e-21
3.1696078540336724e-21,-3.0213867339103094e-21
3.13896291560411e-21,-2.993617726147643e-21
3.109181375511742e-21,-2.9665712572261304e-21
3.080192074552952e-21,-2.9401877772412805e-21
3.0519238535241263e-21,-2.9144077362886035e-21
3.0243055532216507e-21,-2.8891715844636077e-21
2.997266014441909e-21,-2.864419771861803e-21
2.9707340779812873e-21,-2.840092748578699e-21
2.9446385846361703e-21,-2.816130964709804e-21
2.918908375202942e-21,-2.7924748703506283e-21
2.8934722904779896e-21,-2.7690649155966806e-21
2.8682591712576964e-21,-2.7458415505434712e-21
2.843197858338449e-21,-2.7227452252865074e-21
2.8182171925166315e-21,-2.6997163899213007e-21
2.7932460145886296e-21,-2.6766954945433588e-21
2.7682131653508276e-21,-2.653622989248192e-21
2.743047485599612e-21,-2.630439324131309e-21
2.7176778161313666e-21,-2.6070849492882195e-21
2.692032997742477e-21,-2.5835003148144326e-21
2.666041871229328e-21,-2.5596258708054577e-21
2.639634256763055e-21,-2.535402910347906e-21
2.6134060710176166e-21,-2.5113456819611472e-21
2.5878876333346785e-21,-2.4879105554479162e-21
2.5630519228489187e-21,-2.465073846726731e-21
2.5388719186950115e-21,-2.4428118717161142e-21
2.5153206000076352e-21,-2.421100946334586e-21
2.492370945921464e-21,-2.3999173865006663e-21
2.4699959355711753e-21,-2.379237508132876e-21
2.4481685480914447e-21,-2.3590376271497355e-21
2.426861762616951e-21,-2.3392940594697654e-21
2.406048558282368e-21,-2.3199831210114868e-21
2.3857019142223733e-21,-2.301081127693419e-21
2.3657948095716432e-21,-2.2825643954340846e-21
2.346300223464853e-21,-2.264409240152002e-21
2.327191135036681e-21,-2.2465919777656935e-21
2.3084405234218024e-21,-2.229088924193678e-21
2.2900213677548925e-21,-2.211876395354478e-21
2.2719066471706304e-21,-2.1949307071666126e-21
2.2540693408036894e-21,-2.1782281755486027e-21
2.2364824277887485e-21,-2.1617451164189688e-21
2.2191188872604822e-21,-2.1454578456962314e-21
2.201951698353568e-21,-2.129342679298912e-21
2.1849538402026817e-21,-2.1133759331455295e-21
2.1680982919425e-21,-2.097533923154606e-21
2.151358032707699e-21,-2.081792965244661e-21
2.1347060416329554e-21,-2.0661293753342155e-21
2.118115297852945e-21,-2.0505194693417905e-21
2.1015587805023443e-21,-2.034939563185906e-21
2.0850094687158304e-21,-2.0193659727850827e-21
2.0684403416280793e-21,-2.003775014057841e-21
2.0518243783737672e-21,-1.9881430029227018e-21
2.0351345580875703e-21,-1.9724462552981854e-21
2.0183438599041644e-21,-1.956661087102812e-21
2.001425262958228e-21,-1.9407638142551028e-21
1.984351746384436e-21,-1.9247307526735786e-21
1.9670962893174642e-21,-1.908538218276759e-21
1.94963187089199e-21,-1.8921625269831656e-21
